side,firstblood,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,firstdragon,firstherald,firsttower,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,firstbaron,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,result
0,1.0,-657.0,-45.0,-25.0,0.0,0.0,0.0,0.0,1.0,0.0,-158.0,-16.0,-40.0,2.0,4.0,0.0,788.0,781.0,-30.0,4.0,9.0,2.0,0.0,-796.0,-1844.0,-44.0,4.0,9.0,3.0,0
1,0.0,-691.0,242.0,11.0,0.0,0.0,3.0,0.0,1.0,1.0,1933.0,899.0,12.0,3.0,7.0,3.0,3066.0,2227.0,-2.0,7.0,20.0,3.0,1.0,3687.0,2476.0,10.0,9.0,26.0,5.0,1
0,1.0,691.0,-242.0,-11.0,3.0,6.0,0.0,1.0,0.0,0.0,-1933.0,-899.0,-12.0,3.0,6.0,3.0,-3066.0,-2227.0,2.0,3.0,6.0,7.0,0.0,-3687.0,-2476.0,-10.0,5.0,12.0,9.0,0
1,1.0,833.0,554.0,-10.0,4.0,7.0,2.0,0.0,1.0,0.0,954.0,555.0,-17.0,6.0,14.0,3.0,1828.0,2383.0,-6.0,12.0,24.0,6.0,0.0,1915.0,1691.0,-1.0,12.0,24.0,7.0,0
0,0.0,-833.0,-554.0,10.0,2.0,2.0,4.0,1.0,0.0,1.0,-954.0,-555.0,17.0,3.0,5.0,6.0,-1828.0,-2383.0,6.0,6.0,14.0,12.0,1.0,-1915.0,-1691.0,1.0,7.0,17.0,12.0,1
1,0.0,-1993.0,113.0,10.0,1.0,3.0,5.0,0.0,0.0,0.0,-3464.0,-1240.0,-20.0,2.0,4.0,5.0,-4625.0,-2090.0,-33.0,5.0,11.0,10.0,0.0,-6095.0,-758.0,-17.0,6.0,11.0,12.0,0
0,1.0,1993.0,-113.0,-10.0,5.0,13.0,1.0,1.0,1.0,1.0,3464.0,1240.0,20.0,5.0,13.0,2.0,4625.0,2090.0,33.0,10.0,21.0,5.0,1.0,6095.0,758.0,17.0,12.0,23.0,6.0,1
1,1.0,600.0,1456.0,32.0,1.0,0.0,1.0,1.0,1.0,1.0,1104.0,1772.0,31.0,2.0,2.0,2.0,2283.0,2430.0,50.0,2.0,2.0,2.0,0.0,-1567.0,-1189.0,12.0,2.0,2.0,6.0,0
0,0.0,-600.0,-1456.0,-32.0,1.0,2.0,1.0,0.0,0.0,0.0,-1104.0,-1772.0,-31.0,2.0,5.0,2.0,-2283.0,-2430.0,-50.0,2.0,5.0,2.0,1.0,1567.0,1189.0,-12.0,6.0,17.0,2.0,1
1,0.0,-331.0,-543.0,-14.0,0.0,0.0,0.0,0.0,1.0,0.0,-547.0,-565.0,-22.0,4.0,5.0,2.0,-3582.0,-2219.0,-50.0,7.0,13.0,7.0,0.0,-7216.0,-5379.0,-82.0,7.0,13.0,10.0,0
0,1.0,331.0,543.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,547.0,565.0,22.0,2.0,2.0,4.0,3582.0,2219.0,50.0,7.0,15.0,7.0,0.0,7216.0,5379.0,82.0,10.0,24.0,7.0,1
1,0.0,306.0,-1094.0,-5.0,2.0,4.0,2.0,0.0,0.0,1.0,-606.0,-1615.0,-12.0,2.0,4.0,3.0,-1208.0,-1165.0,0.0,2.0,4.0,4.0,0.0,141.0,167.0,-3.0,5.0,10.0,4.0,0
0,1.0,-306.0,1094.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,606.0,1615.0,12.0,3.0,4.0,2.0,1208.0,1165.0,0.0,4.0,6.0,2.0,1.0,-141.0,-167.0,3.0,4.0,6.0,5.0,1
1,0.0,2101.0,1526.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,3408.0,960.0,85.0,1.0,1.0,2.0,7284.0,3765.0,120.0,6.0,9.0,6.0,0.0,,,,,,,1
0,1.0,-2101.0,-1526.0,-75.0,1.0,1.0,1.0,0.0,0.0,0.0,-3408.0,-960.0,-85.0,2.0,1.0,1.0,-7284.0,-3765.0,-120.0,6.0,14.0,6.0,0.0,,,,,,,0
1,1.0,-941.0,-845.0,-17.0,1.0,1.0,2.0,1.0,1.0,1.0,312.0,473.0,-16.0,3.0,6.0,3.0,677.0,1584.0,-25.0,3.0,6.0,3.0,0.0,852.0,2366.0,-27.0,6.0,17.0,6.0,0
0,0.0,941.0,845.0,17.0,2.0,3.0,1.0,0.0,0.0,0.0,-312.0,-473.0,16.0,3.0,6.0,3.0,-677.0,-1584.0,25.0,3.0,6.0,3.0,1.0,-852.0,-2366.0,27.0,6.0,13.0,6.0,1
1,0.0,288.0,473.0,30.0,1.0,0.0,2.0,0.0,1.0,1.0,3839.0,2789.0,33.0,5.0,9.0,2.0,5633.0,3487.0,32.0,6.0,12.0,2.0,0.0,,,,,,,1
0,1.0,-288.0,-473.0,-30.0,2.0,5.0,1.0,1.0,0.0,0.0,-3839.0,-2789.0,-33.0,2.0,5.0,5.0,-5633.0,-3487.0,-32.0,2.0,5.0,6.0,0.0,,,,,,,0
1,0.0,-512.0,-917.0,-11.0,1.0,1.0,1.0,1.0,1.0,1.0,-286.0,-1093.0,-8.0,1.0,1.0,1.0,-2530.0,-4473.0,-47.0,3.0,7.0,6.0,0.0,-5906.0,-7331.0,-81.0,6.0,15.0,14.0,0
0,1.0,512.0,917.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,286.0,1093.0,8.0,1.0,1.0,1.0,2530.0,4473.0,47.0,6.0,11.0,3.0,1.0,5906.0,7331.0,81.0,14.0,33.0,6.0,1
1,0.0,-482.0,-1657.0,-26.0,0.0,0.0,0.0,0.0,1.0,1.0,-1526.0,-2502.0,-21.0,0.0,0.0,3.0,-750.0,-388.0,-11.0,1.0,2.0,5.0,0.0,-3347.0,-4770.0,-40.0,1.0,2.0,9.0,0
0,1.0,482.0,1657.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1526.0,2502.0,21.0,3.0,5.0,0.0,750.0,388.0,11.0,5.0,10.0,1.0,1.0,3347.0,4770.0,40.0,9.0,20.0,1.0,1
1,1.0,864.0,2216.0,39.0,1.0,1.0,1.0,0.0,1.0,1.0,2531.0,822.0,22.0,2.0,3.0,1.0,217.0,2457.0,24.0,4.0,6.0,5.0,1.0,2630.0,3857.0,28.0,8.0,16.0,7.0,1
0,0.0,-864.0,-2216.0,-39.0,1.0,1.0,1.0,1.0,0.0,0.0,-2531.0,-822.0,-22.0,1.0,1.0,2.0,-217.0,-2457.0,-24.0,5.0,12.0,4.0,0.0,-2630.0,-3857.0,-28.0,7.0,17.0,8.0,0
1,0.0,258.0,1015.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,2511.0,2146.0,18.0,6.0,17.0,2.0,4537.0,2962.0,49.0,8.0,20.0,2.0,0.0,10499.0,5539.0,80.0,13.0,34.0,3.0,1
0,1.0,-258.0,-1015.0,-35.0,1.0,4.0,0.0,0.0,0.0,0.0,-2511.0,-2146.0,-18.0,2.0,5.0,6.0,-4537.0,-2962.0,-49.0,2.0,5.0,8.0,0.0,-10499.0,-5539.0,-80.0,3.0,9.0,13.0,0
1,1.0,390.0,893.0,-9.0,1.0,1.0,0.0,0.0,0.0,1.0,-774.0,-728.0,-30.0,3.0,4.0,5.0,-3787.0,-1966.0,-38.0,4.0,6.0,8.0,0.0,,,,,,,0
0,0.0,-390.0,-893.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,774.0,728.0,30.0,5.0,11.0,3.0,3787.0,1966.0,38.0,8.0,20.0,4.0,0.0,,,,,,,1
1,1.0,108.0,234.0,13.0,1.0,1.0,2.0,0.0,0.0,1.0,2134.0,1341.0,23.0,2.0,4.0,2.0,2331.0,1281.0,27.0,4.0,10.0,4.0,1.0,3415.0,2719.0,28.0,8.0,20.0,6.0,1
0,0.0,-108.0,-234.0,-13.0,2.0,4.0,1.0,1.0,1.0,0.0,-2134.0,-1341.0,-23.0,2.0,4.0,2.0,-2331.0,-1281.0,-27.0,4.0,8.0,4.0,0.0,-3415.0,-2719.0,-28.0,6.0,15.0,8.0,0
1,0.0,-525.0,543.0,19.0,0.0,0.0,2.0,0.0,1.0,1.0,757.0,-1580.0,-16.0,2.0,7.0,2.0,722.0,-1128.0,-29.0,2.0,7.0,2.0,0.0,2667.0,556.0,-37.0,4.0,13.0,2.0,1
0,1.0,525.0,-543.0,-19.0,2.0,2.0,0.0,1.0,0.0,0.0,-757.0,1580.0,16.0,2.0,2.0,2.0,-722.0,1128.0,29.0,2.0,2.0,2.0,0.0,-2667.0,-556.0,37.0,2.0,2.0,4.0,0
1,0.0,-1641.0,-1088.0,-37.0,3.0,8.0,3.0,1.0,0.0,0.0,-6619.0,-2555.0,-53.0,3.0,8.0,9.0,-10871.0,-5722.0,-78.0,7.0,18.0,17.0,0.0,,,,,,,0
0,1.0,1641.0,1088.0,37.0,3.0,6.0,3.0,0.0,1.0,1.0,6619.0,2555.0,53.0,9.0,20.0,3.0,10871.0,5722.0,78.0,17.0,39.0,7.0,0.0,,,,,,,1
1,0.0,-247.0,331.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1020.0,902.0,12.0,5.0,16.0,4.0,1024.0,1614.0,26.0,9.0,20.0,7.0,1.0,3858.0,1930.0,28.0,12.0,28.0,8.0,1
0,1.0,247.0,-331.0,-14.0,1.0,2.0,0.0,1.0,1.0,1.0,-1020.0,-902.0,-12.0,4.0,11.0,5.0,-1024.0,-1614.0,-26.0,7.0,16.0,9.0,0.0,-3858.0,-1930.0,-28.0,8.0,19.0,12.0,0
1,1.0,675.0,684.0,-14.0,1.0,1.0,0.0,0.0,1.0,0.0,866.0,880.0,-14.0,2.0,3.0,1.0,1217.0,1896.0,-29.0,3.0,3.0,1.0,0.0,667.0,306.0,-33.0,4.0,5.0,4.0,0
0,0.0,-675.0,-684.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,-866.0,-880.0,14.0,1.0,2.0,2.0,-1217.0,-1896.0,29.0,1.0,2.0,3.0,1.0,-667.0,-306.0,33.0,3.0,8.0,4.0,1
1,0.0,982.0,-629.0,-3.0,1.0,3.0,1.0,0.0,1.0,1.0,786.0,-1000.0,-9.0,1.0,3.0,1.0,869.0,-356.0,-3.0,4.0,12.0,4.0,0.0,-644.0,-2184.0,-10.0,6.0,19.0,9.0,0
0,1.0,-982.0,629.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,-786.0,1000.0,9.0,1.0,2.0,1.0,-869.0,356.0,3.0,4.0,9.0,4.0,1.0,644.0,2184.0,10.0,9.0,25.0,6.0,1
1,0.0,258.0,376.0,12.0,1.0,2.0,1.0,1.0,0.0,1.0,87.0,-1158.0,28.0,1.0,2.0,3.0,2067.0,2491.0,64.0,5.0,11.0,4.0,1.0,6493.0,4857.0,69.0,9.0,19.0,4.0,1
0,1.0,-258.0,-376.0,-12.0,1.0,2.0,1.0,0.0,1.0,0.0,-87.0,1158.0,-28.0,3.0,6.0,1.0,-2067.0,-2491.0,-64.0,4.0,8.0,5.0,0.0,-6493.0,-4857.0,-69.0,4.0,8.0,9.0,0
1,0.0,-104.0,-680.0,-15.0,1.0,2.0,1.0,0.0,0.0,0.0,-356.0,139.0,-19.0,3.0,6.0,2.0,-1955.0,-1857.0,-33.0,4.0,7.0,5.0,0.0,-4377.0,-5600.0,-53.0,7.0,11.0,9.0,0
0,1.0,104.0,680.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,356.0,-139.0,19.0,2.0,5.0,3.0,1955.0,1857.0,33.0,5.0,15.0,4.0,0.0,4377.0,5600.0,53.0,9.0,27.0,7.0,1
1,0.0,-1212.0,-2129.0,-29.0,0.0,0.0,1.0,0.0,1.0,0.0,-2465.0,-3238.0,-67.0,1.0,0.0,1.0,-3405.0,-3207.0,-95.0,3.0,5.0,3.0,0.0,-6891.0,-8074.0,-138.0,5.0,7.0,8.0,0
0,1.0,1212.0,2129.0,29.0,1.0,1.0,0.0,1.0,0.0,1.0,2465.0,3238.0,67.0,1.0,1.0,1.0,3405.0,3207.0,95.0,3.0,5.0,3.0,1.0,6891.0,8074.0,138.0,8.0,14.0,5.0,1
1,1.0,709.0,-448.0,-15.0,3.0,6.0,1.0,0.0,1.0,0.0,2345.0,873.0,-17.0,8.0,17.0,2.0,3607.0,41.0,-34.0,8.0,17.0,2.0,1.0,1275.0,-4296.0,-60.0,11.0,28.0,8.0,1
0,0.0,-709.0,448.0,15.0,1.0,1.0,3.0,1.0,0.0,1.0,-2345.0,-873.0,17.0,2.0,5.0,8.0,-3607.0,-41.0,34.0,2.0,5.0,8.0,0.0,-1275.0,4296.0,60.0,8.0,25.0,11.0,0
1,1.0,497.0,524.0,23.0,3.0,7.0,2.0,1.0,1.0,1.0,1109.0,-242.0,16.0,4.0,9.0,2.0,4804.0,4484.0,13.0,10.0,21.0,2.0,1.0,10252.0,10031.0,52.0,15.0,38.0,2.0,1
0,0.0,-497.0,-524.0,-23.0,2.0,6.0,3.0,0.0,0.0,0.0,-1109.0,242.0,-16.0,2.0,6.0,4.0,-4804.0,-4484.0,-13.0,2.0,6.0,10.0,0.0,-10252.0,-10031.0,-52.0,2.0,6.0,15.0,0
1,0.0,29.0,-718.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,-1675.0,336.0,16.0,4.0,6.0,5.0,913.0,2571.0,44.0,10.0,20.0,7.0,1.0,6044.0,7057.0,59.0,16.0,35.0,7.0,1
0,1.0,-29.0,718.0,-3.0,3.0,4.0,3.0,1.0,1.0,1.0,1675.0,-336.0,-16.0,5.0,8.0,4.0,-913.0,-2571.0,-44.0,7.0,12.0,10.0,0.0,-6044.0,-7057.0,-59.0,7.0,12.0,16.0,0
1,1.0,776.0,59.0,8.0,3.0,3.0,1.0,0.0,0.0,1.0,-224.0,-1194.0,-11.0,6.0,11.0,5.0,-746.0,-1484.0,-13.0,7.0,14.0,7.0,0.0,-2232.0,-2538.0,21.0,11.0,21.0,13.0,0
0,0.0,-776.0,-59.0,-8.0,1.0,1.0,3.0,1.0,1.0,0.0,224.0,1194.0,11.0,5.0,10.0,6.0,746.0,1484.0,13.0,7.0,16.0,7.0,1.0,2232.0,2538.0,-21.0,13.0,25.0,11.0,1
1,0.0,-944.0,-1010.0,-6.0,2.0,4.0,3.0,0.0,0.0,0.0,-2712.0,-1422.0,-15.0,3.0,5.0,5.0,-2596.0,-673.0,-53.0,6.0,12.0,6.0,0.0,-3305.0,-3460.0,-77.0,11.0,21.0,11.0,0
0,1.0,944.0,1010.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,2712.0,1422.0,15.0,5.0,7.0,4.0,2596.0,673.0,53.0,6.0,10.0,7.0,1.0,3305.0,3460.0,77.0,11.0,16.0,12.0,1
1,0.0,-3707.0,-2419.0,-59.0,0.0,0.0,3.0,0.0,0.0,0.0,-5497.0,-2944.0,-58.0,1.0,2.0,5.0,-5852.0,-488.0,-62.0,3.0,4.0,6.0,0.0,-5298.0,1397.0,-86.0,6.0,8.0,8.0,0
0,1.0,3707.0,2419.0,59.0,3.0,4.0,0.0,1.0,1.0,1.0,5497.0,2944.0,58.0,5.0,7.0,1.0,5852.0,488.0,62.0,6.0,8.0,3.0,1.0,5298.0,-1397.0,86.0,8.0,14.0,6.0,1
1,1.0,1633.0,539.0,33.0,4.0,8.0,2.0,0.0,1.0,1.0,2175.0,574.0,34.0,5.0,9.0,2.0,5096.0,3509.0,58.0,7.0,10.0,2.0,1.0,6287.0,4852.0,81.0,8.0,13.0,4.0,1
0,0.0,-1633.0,-539.0,-33.0,2.0,5.0,4.0,1.0,0.0,0.0,-2175.0,-574.0,-34.0,2.0,5.0,5.0,-5096.0,-3509.0,-58.0,2.0,5.0,7.0,0.0,-6287.0,-4852.0,-81.0,4.0,13.0,8.0,0
1,1.0,2116.0,318.0,12.0,3.0,7.0,0.0,0.0,1.0,1.0,2392.0,785.0,8.0,3.0,7.0,2.0,8268.0,3828.0,21.0,10.0,21.0,2.0,0.0,9086.0,2922.0,6.0,15.0,37.0,3.0,1
0,0.0,-2116.0,-318.0,-12.0,0.0,0.0,3.0,1.0,0.0,0.0,-2392.0,-785.0,-8.0,2.0,7.0,3.0,-8268.0,-3828.0,-21.0,2.0,7.0,10.0,0.0,-9086.0,-2922.0,-6.0,3.0,10.0,15.0,0
1,0.0,-972.0,689.0,-8.0,1.0,1.0,3.0,0.0,0.0,0.0,-2425.0,-993.0,-32.0,3.0,6.0,8.0,-7298.0,-4517.0,-45.0,3.0,6.0,15.0,1.0,-13655.0,-10325.0,-64.0,3.0,6.0,22.0,0
0,1.0,972.0,-689.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,2425.0,993.0,32.0,8.0,16.0,3.0,7298.0,4517.0,45.0,15.0,28.0,3.0,0.0,13655.0,10325.0,64.0,22.0,48.0,3.0,1
1,1.0,-903.0,-171.0,17.0,4.0,8.0,7.0,0.0,1.0,1.0,-1245.0,-340.0,13.0,6.0,10.0,9.0,-673.0,-1744.0,-11.0,8.0,16.0,11.0,0.0,2130.0,1207.0,-14.0,13.0,30.0,12.0,0
0,0.0,903.0,171.0,-17.0,7.0,9.0,4.0,1.0,0.0,0.0,1245.0,340.0,-13.0,9.0,12.0,6.0,673.0,1744.0,11.0,11.0,16.0,8.0,1.0,-2130.0,-1207.0,14.0,11.0,16.0,13.0,1
1,0.0,-193.0,-365.0,-20.0,2.0,7.0,2.0,0.0,0.0,1.0,-2872.0,-2519.0,-43.0,3.0,7.0,7.0,-4138.0,-3086.0,-53.0,5.0,9.0,10.0,0.0,-446.0,535.0,-33.0,9.0,22.0,10.0,0
0,1.0,193.0,365.0,20.0,2.0,5.0,2.0,1.0,1.0,0.0,2872.0,2519.0,43.0,7.0,15.0,3.0,4138.0,3086.0,53.0,10.0,19.0,5.0,1.0,446.0,-535.0,33.0,10.0,19.0,9.0,1
1,1.0,1415.0,394.0,26.0,4.0,4.0,2.0,0.0,1.0,1.0,2242.0,-305.0,30.0,5.0,7.0,2.0,3052.0,-1972.0,36.0,5.0,7.0,4.0,1.0,4679.0,329.0,30.0,8.0,13.0,5.0,1
0,0.0,-1415.0,-394.0,-26.0,2.0,4.0,4.0,1.0,0.0,0.0,-2242.0,305.0,-30.0,2.0,4.0,5.0,-3052.0,1972.0,-36.0,4.0,10.0,5.0,0.0,-4679.0,-329.0,-30.0,5.0,14.0,8.0,0
1,1.0,1303.0,247.0,43.0,1.0,1.0,0.0,0.0,1.0,1.0,3587.0,1172.0,55.0,5.0,14.0,0.0,7812.0,4134.0,75.0,10.0,24.0,3.0,0.0,,,,,,,1
0,0.0,-1303.0,-247.0,-43.0,0.0,0.0,1.0,1.0,0.0,0.0,-3587.0,-1172.0,-55.0,0.0,0.0,5.0,-7812.0,-4134.0,-75.0,3.0,8.0,10.0,0.0,,,,,,,0
1,0.0,-1079.0,-2294.0,-44.0,0.0,0.0,1.0,0.0,0.0,0.0,-1568.0,-2674.0,-58.0,0.0,0.0,1.0,-6999.0,-6746.0,-66.0,0.0,0.0,8.0,0.0,-10450.0,-9077.0,-87.0,0.0,0.0,10.0,0
0,1.0,1079.0,2294.0,44.0,1.0,1.0,0.0,1.0,1.0,1.0,1568.0,2674.0,58.0,1.0,1.0,0.0,6999.0,6746.0,66.0,8.0,16.0,0.0,0.0,10450.0,9077.0,87.0,10.0,22.0,0.0,1
1,1.0,749.0,279.0,-2.0,1.0,1.0,0.0,0.0,1.0,0.0,1229.0,113.0,1.0,1.0,1.0,0.0,1262.0,10.0,18.0,1.0,1.0,0.0,0.0,2675.0,1855.0,53.0,2.0,5.0,0.0,0
0,0.0,-749.0,-279.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,-1229.0,-113.0,-1.0,0.0,0.0,1.0,-1262.0,-10.0,-18.0,0.0,0.0,1.0,1.0,-2675.0,-1855.0,-53.0,0.0,0.0,2.0,1
1,0.0,-479.0,-438.0,-17.0,0.0,0.0,2.0,0.0,1.0,1.0,885.0,1390.0,-5.0,2.0,5.0,2.0,1813.0,567.0,-27.0,6.0,17.0,5.0,1.0,2624.0,1838.0,-34.0,9.0,25.0,5.0,1
0,1.0,479.0,438.0,17.0,2.0,3.0,0.0,1.0,0.0,0.0,-885.0,-1390.0,5.0,2.0,3.0,2.0,-1813.0,-567.0,27.0,5.0,10.0,6.0,0.0,-2624.0,-1838.0,34.0,5.0,10.0,9.0,0
1,1.0,-1144.0,-566.0,-10.0,2.0,3.0,2.0,0.0,0.0,0.0,-950.0,-249.0,-10.0,3.0,5.0,2.0,-852.0,467.0,10.0,4.0,8.0,2.0,1.0,3734.0,5407.0,23.0,11.0,31.0,2.0,1
0,0.0,1144.0,566.0,10.0,2.0,4.0,2.0,1.0,1.0,1.0,950.0,249.0,10.0,2.0,4.0,3.0,852.0,-467.0,-10.0,2.0,4.0,4.0,0.0,-3734.0,-5407.0,-23.0,2.0,4.0,11.0,0
1,1.0,-245.0,-416.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,2325.0,1015.0,5.0,5.0,14.0,1.0,2288.0,1763.0,-17.0,6.0,18.0,1.0,1.0,5369.0,3274.0,7.0,9.0,28.0,2.0,1
0,0.0,245.0,416.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,-2325.0,-1015.0,-5.0,1.0,2.0,5.0,-2288.0,-1763.0,17.0,1.0,2.0,6.0,0.0,-5369.0,-3274.0,-7.0,2.0,5.0,9.0,0
1,1.0,147.0,-1100.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,186.0,-1992.0,6.0,3.0,6.0,2.0,-692.0,-4169.0,-11.0,5.0,11.0,4.0,1.0,623.0,-1700.0,-21.0,10.0,25.0,6.0,1
0,0.0,-147.0,1100.0,-7.0,1.0,1.0,1.0,0.0,1.0,0.0,-186.0,1992.0,-6.0,2.0,2.0,3.0,692.0,4169.0,11.0,4.0,4.0,5.0,0.0,-623.0,1700.0,21.0,6.0,10.0,10.0,0
1,1.0,-525.0,46.0,-15.0,1.0,2.0,1.0,0.0,0.0,0.0,-1160.0,-217.0,-24.0,2.0,3.0,3.0,-4586.0,-3980.0,-46.0,4.0,9.0,9.0,0.0,-10848.0,-8251.0,-91.0,5.0,13.0,17.0,0
0,0.0,525.0,-46.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1160.0,217.0,24.0,3.0,6.0,2.0,4586.0,3980.0,46.0,9.0,28.0,4.0,1.0,10848.0,8251.0,91.0,17.0,54.0,5.0,1
1,0.0,-1791.0,-1226.0,-51.0,0.0,0.0,2.0,0.0,0.0,0.0,-3102.0,-1294.0,-55.0,2.0,3.0,7.0,-3877.0,-1251.0,-64.0,2.0,3.0,7.0,0.0,-7089.0,-7219.0,-88.0,5.0,11.0,16.0,0
0,1.0,1791.0,1226.0,51.0,2.0,2.0,0.0,1.0,1.0,1.0,3102.0,1294.0,55.0,7.0,13.0,2.0,3877.0,1251.0,64.0,7.0,13.0,2.0,1.0,7089.0,7219.0,88.0,16.0,33.0,5.0,1
1,0.0,582.0,158.0,-10.0,4.0,9.0,1.0,0.0,1.0,0.0,293.0,-54.0,-23.0,4.0,9.0,1.0,820.0,556.0,-45.0,6.0,15.0,1.0,1.0,2388.0,458.0,-40.0,8.0,21.0,2.0,0
0,1.0,-582.0,-158.0,10.0,1.0,2.0,4.0,1.0,0.0,1.0,-293.0,54.0,23.0,1.0,2.0,4.0,-820.0,-556.0,45.0,1.0,2.0,6.0,0.0,-2388.0,-458.0,40.0,2.0,5.0,8.0,1
1,0.0,-1034.0,332.0,18.0,2.0,6.0,4.0,0.0,0.0,0.0,-3683.0,-2674.0,-5.0,2.0,6.0,8.0,-2626.0,-6061.0,-29.0,6.0,18.0,10.0,0.0,-7436.0,-7295.0,-23.0,6.0,18.0,14.0,0
0,1.0,1034.0,-332.0,-18.0,4.0,8.0,2.0,1.0,1.0,1.0,3683.0,2674.0,5.0,8.0,18.0,2.0,2626.0,6061.0,29.0,10.0,19.0,6.0,0.0,7436.0,7295.0,23.0,14.0,30.0,6.0,1
1,1.0,-2322.0,-2062.0,-37.0,2.0,4.0,5.0,1.0,1.0,0.0,-3487.0,-2338.0,-47.0,2.0,4.0,5.0,-6509.0,-7477.0,-73.0,4.0,8.0,11.0,1.0,-6767.0,-7218.0,-101.0,4.0,8.0,11.0,0
0,0.0,2322.0,2062.0,37.0,5.0,8.0,2.0,0.0,0.0,1.0,3487.0,2338.0,47.0,5.0,8.0,2.0,6509.0,7477.0,73.0,11.0,18.0,4.0,0.0,6767.0,7218.0,101.0,11.0,18.0,4.0,1
1,0.0,-101.0,-483.0,-21.0,0.0,0.0,0.0,1.0,1.0,1.0,-604.0,-834.0,-58.0,2.0,5.0,1.0,-3113.0,-2272.0,-79.0,4.0,9.0,5.0,0.0,-6417.0,-7255.0,-94.0,6.0,17.0,12.0,0
0,1.0,101.0,483.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,834.0,58.0,1.0,0.0,2.0,3113.0,2272.0,79.0,5.0,5.0,4.0,1.0,6417.0,7255.0,94.0,12.0,22.0,7.0,1
1,1.0,1774.0,462.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,610.0,-197.0,6.0,5.0,5.0,3.0,1885.0,-1073.0,8.0,5.0,5.0,3.0,0.0,2768.0,-222.0,9.0,10.0,21.0,6.0,1
0,0.0,-1774.0,-462.0,-16.0,0.0,0.0,2.0,1.0,1.0,1.0,-610.0,197.0,-6.0,3.0,6.0,5.0,-1885.0,1073.0,-8.0,3.0,6.0,5.0,1.0,-2768.0,222.0,-9.0,6.0,18.0,10.0,0
1,1.0,1114.0,-104.0,-15.0,3.0,6.0,0.0,0.0,1.0,0.0,3002.0,42.0,-2.0,8.0,19.0,2.0,3981.0,1555.0,-7.0,9.0,22.0,2.0,0.0,3424.0,1877.0,0.0,11.0,27.0,4.0,1
0,0.0,-1114.0,104.0,15.0,0.0,0.0,3.0,1.0,0.0,1.0,-3002.0,-42.0,2.0,2.0,6.0,8.0,-3981.0,-1555.0,7.0,2.0,6.0,9.0,1.0,-3424.0,-1877.0,0.0,4.0,13.0,11.0,0
1,1.0,579.0,1189.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,1268.0,1544.0,27.0,6.0,10.0,3.0,683.0,1629.0,35.0,8.0,16.0,7.0,1.0,1224.0,3386.0,32.0,12.0,28.0,8.0,1
0,0.0,-579.0,-1189.0,-25.0,0.0,0.0,1.0,0.0,0.0,1.0,-1268.0,-1544.0,-27.0,3.0,5.0,6.0,-683.0,-1629.0,-35.0,7.0,16.0,8.0,0.0,-1224.0,-3386.0,-32.0,8.0,18.0,12.0,0
1,1.0,-2229.0,-2012.0,-17.0,2.0,2.0,5.0,0.0,0.0,0.0,-3676.0,-2971.0,-42.0,3.0,5.0,8.0,-6842.0,-7713.0,-78.0,4.0,7.0,11.0,0.0,,,,,,,0
0,0.0,2229.0,2012.0,17.0,5.0,8.0,2.0,1.0,1.0,1.0,3676.0,2971.0,42.0,8.0,10.0,3.0,6842.0,7713.0,78.0,11.0,18.0,4.0,0.0,,,,,,,1
1,1.0,1723.0,833.0,3.0,8.0,14.0,4.0,0.0,1.0,0.0,2148.0,387.0,-7.0,9.0,15.0,4.0,3148.0,872.0,-23.0,13.0,27.0,6.0,0.0,8215.0,6801.0,-8.0,22.0,55.0,6.0,1
0,0.0,-1723.0,-833.0,-3.0,4.0,5.0,8.0,1.0,0.0,1.0,-2148.0,-387.0,7.0,4.0,5.0,9.0,-3148.0,-872.0,23.0,6.0,8.0,13.0,0.0,-8215.0,-6801.0,8.0,6.0,8.0,22.0,0
